playerID,yearID,B_G,B_AB,B_R,B_H,B_2B,B_3B,B_HR,B_RBI,B_SB,B_CS,B_BB,B_SO,B_IBB,B_HBP,P_W,P_L,P_G,P_GS,P_CG,P_SHO,P_SV,P_IPOuts,P_H,P_ER,P_HR,P_BB,P_SO,P_BAOpp,P_ERA,P_IBB,P_WP,P_HBP,P_BK,P_BFP,P_GF,P_R,Classification
caseyse01,2014,1405,5066,690,1531,322,12,130,735,18,8,477,577,69,62,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
cashda01,1986,1422,5554,732,1571,243,56,21,426,120,74,424,309,28,18,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
cashno01,1980,2089,6705,1046,1820,241,41,377,1103,43,30,1043,1091,112,90,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
castilu01,2016,1720,6510,1001,1889,194,59,28,443,370,142,800,850,13,12,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
castivi02,2012,1854,6822,902,1884,349,28,320,1105,33,43,423,1069,64,60,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
cavarph01,1962,2030,6754,990,1977,347,99,95,920,65,0,820,598,0,37,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
cavarph01,1964,2030,6754,990,1977,347,99,95,920,65,0,820,598,0,37,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1
cavarph01,1966,2030,6754,990,1977,347,99,95,920,65,0,820,598,0,37,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
cavarph01,1967,2030,6754,990,1977,347,99,95,920,65,0,820,598,0,37,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1
cavarph01,1968,2030,6754,990,1977,347,99,95,920,65,0,820,598,0,37,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
cavarph01,1969,2030,6754,990,1977,347,99,95,920,65,0,820,598,0,37,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
cavarph01,1970,2030,6754,990,1977,347,99,95,920,65,0,820,598,0,37,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
cavarph01,1971,2030,6754,990,1977,347,99,95,920,65,0,820,598,0,37,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
cavarph01,1972,2030,6754,990,1977,347,99,95,920,65,0,820,598,0,37,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
cavarph01,1973,2030,6754,990,1977,347,99,95,920,65,0,820,598,0,37,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
cavarph01,1974,2030,6754,990,1977,347,99,95,920,65,0,820,598,0,37,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
cavarph01,1975,2030,6754,990,1977,347,99,95,920,65,0,820,598,0,37,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
cedence01,1992,2006,7310,1084,2087,436,60,199,976,550,179,664,938,83,56,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
cepedor01,1980,2124,7927,1131,2351,417,27,379,1365,142,80,588,1169,154,102,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
cepedor01,1981,2124,7927,1131,2351,417,27,379,1365,142,80,588,1169,154,102,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
cepedor01,1982,2124,7927,1131,2351,417,27,379,1365,142,80,588,1169,154,102,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
cepedor01,1983,2124,7927,1131,2351,417,27,379,1365,142,80,588,1169,154,102,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
cepedor01,1984,2124,7927,1131,2351,417,27,379,1365,142,80,588,1169,154,102,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
cepedor01,1985,2124,7927,1131,2351,417,27,379,1365,142,80,588,1169,154,102,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
cepedor01,1986,2124,7927,1131,2351,417,27,379,1365,142,80,588,1169,154,102,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
cepedor01,1987,2124,7927,1131,2351,417,27,379,1365,142,80,588,1169,154,102,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
cepedor01,1988,2124,7927,1131,2351,417,27,379,1365,142,80,588,1169,154,102,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
cepedor01,1989,2124,7927,1131,2351,417,27,379,1365,142,80,588,1169,154,102,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
cepedor01,1990,2124,7927,1131,2351,417,27,379,1365,142,80,588,1169,154,102,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
cepedor01,1991,2124,7927,1131,2351,417,27,379,1365,142,80,588,1169,154,102,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
cepedor01,1992,2124,7927,1131,2351,417,27,379,1365,142,80,588,1169,154,102,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
cepedor01,1993,2124,7927,1131,2351,417,27,379,1365,142,80,588,1169,154,102,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
cepedor01,1994,2124,7927,1131,2351,417,27,379,1365,142,80,588,1169,154,102,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
cepedor01,1999,2124,7927,1131,2351,417,27,379,1365,142,80,588,1169,154,102,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1
ceyro01,1993,2073,7162,977,1868,328,21,316,1139,24,29,1012,1235,117,62,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
chambch01,1994,2175,7571,912,2109,392,42,185,972,40,35,632,926,99,27,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
chancfr01,1936,1287,4297,797,1273,200,79,20,596,401,0,554,29,0,137,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
chancfr01,1937,1287,4297,797,1273,200,79,20,596,401,0,554,29,0,137,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
chancfr01,1938,1287,4297,797,1273,200,79,20,596,401,0,554,29,0,137,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
chancfr01,1939,1287,4297,797,1273,200,79,20,596,401,0,554,29,0,137,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
chancfr01,1942,1287,4297,797,1273,200,79,20,596,401,0,554,29,0,137,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
chancfr01,1945,1287,4297,797,1273,200,79,20,596,401,0,554,29,0,137,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
chancfr01,1946,1287,4297,797,1273,200,79,20,596,401,0,554,29,0,137,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1
chandsp01,1950,211,548,53,110,18,2,9,45,0,1,20,154,0,4,109,43,211,184,109,26,6,4455,1327,468,64,463,614,0.25,3.202727285298434,0,20,19,5,6102,14,549,0
chandsp01,1951,211,548,53,110,18,2,9,45,0,1,20,154,0,4,109,43,211,184,109,26,6,4455,1327,468,64,463,614,0.25,3.202727285298434,0,20,19,5,6102,14,549,0
chandsp01,1956,211,548,53,110,18,2,9,45,0,1,20,154,0,4,109,43,211,184,109,26,6,4455,1327,468,64,463,614,0.25,3.202727285298434,0,20,19,5,6102,14,549,0
chandsp01,1962,211,548,53,110,18,2,9,45,0,1,20,154,0,4,109,43,211,184,109,26,6,4455,1327,468,64,463,614,0.25,3.202727285298434,0,20,19,5,6102,14,549,0
chandsp01,1964,211,548,53,110,18,2,9,45,0,1,20,154,0,4,109,43,211,184,109,26,6,4455,1327,468,64,463,614,0.25,3.202727285298434,0,20,19,5,6102,14,549,0
chapmbe01,1949,1717,6478,1144,1958,407,107,90,977,287,135,824,556,0,26,8,6,25,16,8,0,0,423,147,69,7,71,65,0.245,4.1600000858306885,0,3,6,1,642,7,77,0
chapmbe01,1952,1717,6478,1144,1958,407,107,90,977,287,135,824,556,0,26,8,6,25,16,8,0,0,423,147,69,7,71,65,0.245,4.1600000858306885,0,3,6,1,642,7,77,0
chapmra01,1938,1051,3785,671,1053,162,81,17,364,233,47,452,414,0,19,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
chapmsa01,1958,1368,4988,754,1329,210,52,180,773,41,38,562,682,0,15,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
chaseha01,1936,1919,7417,980,2158,322,124,57,941,363,15,276,306,0,30,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
chaseha01,1937,1919,7417,980,2158,322,124,57,941,363,15,276,306,0,30,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
chesbja01,1937,393,1103,85,217,37,13,5,82,5,0,25,0,0,2,198,132,392,332,260,35,5,8690,2642,864,39,690,1265,0.255,3.1983333925406137,0,62,113,2,12013,52,1209,0
chesbja01,1938,393,1103,85,217,37,13,5,82,5,0,25,0,0,2,198,132,392,332,260,35,5,8690,2642,864,39,690,1265,0.255,3.1983333925406137,0,62,113,2,12013,52,1209,0
chesbja01,1939,393,1103,85,217,37,13,5,82,5,0,25,0,0,2,198,132,392,332,260,35,5,8690,2642,864,39,690,1265,0.255,3.1983333925406137,0,62,113,2,12013,52,1209,0
chesbja01,1946,393,1103,85,217,37,13,5,82,5,0,25,0,0,2,198,132,392,332,260,35,5,8690,2642,864,39,690,1265,0.255,3.1983333925406137,0,62,113,2,12013,52,1209,1
cirilje01,2013,1617,5396,800,1598,343,21,112,727,63,37,563,694,18,67,0,0,1,0,0,0,0,3,0,0,0,2,1,0,0,0,0,0,0,5,1,0,0
cissebi01,1937,956,3707,516,990,173,43,29,423,113,63,212,250,0,10,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
clarkfr01,1936,2242,8568,1619,2672,361,220,67,1015,506,0,874,135,0,153,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
clarkfr01,1937,2242,8568,1619,2672,361,220,67,1015,506,0,874,135,0,153,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
clarkfr01,1938,2242,8568,1619,2672,361,220,67,1015,506,0,874,135,0,153,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
clarkfr01,1939,2242,8568,1619,2672,361,220,67,1015,506,0,874,135,0,153,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
clarkfr01,1942,2242,8568,1619,2672,361,220,67,1015,506,0,874,135,0,153,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
clarkfr01,1945,2242,8568,1619,2672,361,220,67,1015,506,0,874,135,0,153,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1
clarkho01,1980,1272,4813,548,1230,150,23,27,304,151,58,365,362,18,11,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
clarkja01,1998,1994,6847,1118,1826,332,39,340,1180,77,61,1262,1441,127,24,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
clarkjo01,1936,546,1974,254,432,73,26,24,232,31,0,81,382,0,1,328,178,531,518,485,37,5,13609,4295,1417,161,1191,1978,0.246923076923077,3.0230769102389994,0,182,35,0,11954,12,2376,0
clarkjo01,1946,546,1974,254,432,73,26,24,232,31,0,81,382,0,1,328,178,531,518,485,37,5,13609,4295,1417,161,1191,1978,0.246923076923077,3.0230769102389994,0,182,35,0,11954,12,2376,0
clarkjo01,1963,546,1974,254,432,73,26,24,232,31,0,81,382,0,1,328,178,531,518,485,37,5,13609,4295,1417,161,1191,1978,0.246923076923077,3.0230769102389994,0,182,35,0,11954,12,2376,1
clarkto02,2015,1559,4532,629,1188,233,11,251,824,6,9,527,1209,55,21,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
clarkwi02,2006,1976,7173,1186,2176,440,47,284,1205,67,48,937,1190,155,59,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
claytro01,2013,2108,7379,935,1904,363,55,110,723,231,100,565,1415,34,45,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
clemero01,1973,2433,9454,1416,3000,440,166,240,1305,83,46,621,1230,167,35,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1
clemero02,2013,709,179,5,31,6,0,0,12,0,0,13,61,0,2,354,184,709,707,118,46,0,14750,4185,1707,363,1580,4672,0.2075416666666667,3.220833331346512,63,143,159,20,20240,0,1885,0
clemero02,2014,709,179,5,31,6,0,0,12,0,0,13,61,0,2,354,184,709,707,118,46,0,14750,4185,1707,363,1580,4672,0.2075416666666667,3.220833331346512,63,143,159,20,20240,0,1885,0
clemero02,2015,709,179,5,31,6,0,0,12,0,0,13,61,0,2,354,184,709,707,118,46,0,14750,4185,1707,363,1580,4672,0.2075416666666667,3.220833331346512,63,143,159,20,20240,0,1885,0
clemero02,2016,709,179,5,31,6,0,0,12,0,0,13,61,0,2,354,184,709,707,118,46,0,14750,4185,1707,363,1580,4672,0.2075416666666667,3.220833331346512,63,143,159,20,20240,0,1885,0
clemero02,2017,709,179,5,31,6,0,0,12,0,0,13,61,0,2,354,184,709,707,118,46,0,14750,4185,1707,363,1580,4672,0.2075416666666667,3.220833331346512,63,143,159,20,20240,0,1885,0
coaklan01,1938,150,359,14,42,3,1,0,6,1,0,17,0,0,0,58,59,150,124,87,11,3,3217,1021,280,9,314,428,0.28900000000000003,4.353000020980835,0,15,26,2,2701,24,436,0
cobbty01,1936,3035,11434,2246,4189,724,295,117,1937,892,178,1249,357,0,94,0,0,3,0,0,0,1,15,6,2,0,2,0,0.2,2.25,0,0,0,0,20,2,2,1
cochrmi01,1936,1482,5169,1041,1652,333,64,119,832,64,46,857,217,0,29,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
cochrmi01,1939,1482,5169,1041,1652,333,64,119,832,64,46,857,217,0,29,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
cochrmi01,1942,1482,5169,1041,1652,333,64,119,832,64,46,857,217,0,29,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
cochrmi01,1945,1482,5169,1041,1652,333,64,119,832,64,46,857,217,0,29,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
cochrmi01,1946,1482,5169,1041,1652,333,64,119,832,64,46,857,217,0,29,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
cochrmi01,1947,1482,5169,1041,1652,333,64,119,832,64,46,857,217,0,29,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1
colavro01,1974,1841,6503,971,1730,283,21,374,1159,19,27,951,880,58,29,1,0,2,0,0,0,0,17,1,0,0,5,2,0.055,0,0,0,0,1,23,1,0,0
colavro01,1975,1841,6503,971,1730,283,21,374,1159,19,27,951,880,58,29,1,0,2,0,0,0,0,17,1,0,0,5,2,0.055,0,0,0,0,1,23,1,0,0
colboji01,1984,302,55,0,4,0,1,0,1,0,0,2,30,0,0,83,88,301,204,60,8,7,4792,1619,675,153,475,688,0.27545454545454545,4.153636325489391,41,36,41,9,6744,32,750,0
colemvi01,2003,1371,5406,849,1425,176,89,28,346,752,177,477,960,12,15,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
collied01,1936,2826,9949,1821,3315,438,187,47,1300,744,173,1499,286,0,77,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
collied01,1937,2826,9949,1821,3315,438,187,47,1300,744,173,1499,286,0,77,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
collied01,1938,2826,9949,1821,3315,438,187,47,1300,744,173,1499,286,0,77,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
collied01,1939,2826,9949,1821,3315,438,187,47,1300,744,173,1499,286,0,77,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1
colliji01,1936,1725,6795,1055,1999,352,116,65,983,194,0,426,32,0,84,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
colliji01,1937,1725,6795,1055,1999,352,116,65,983,194,0,426,32,0,84,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
colliji01,1938,1725,6795,1055,1999,352,116,65,983,194,0,426,32,0,84,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
colliji01,1939,1725,6795,1055,1999,352,116,65,983,194,0,426,32,0,84,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
colliji01,1942,1725,6795,1055,1999,352,116,65,983,194,0,426,32,0,84,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
colliji01,1945,1725,6795,1055,1999,352,116,65,983,194,0,426,32,0,84,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1
collish01,1937,1799,6390,747,1687,310,133,22,709,225,83,331,405,0,57,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
combsea01,1937,1455,5746,1186,1866,309,154,58,632,96,71,670,278,0,17,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
combsea01,1938,1455,5746,1186,1866,309,154,58,632,96,71,670,278,0,17,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
combsea01,1939,1455,5746,1186,1866,309,154,58,632,96,71,670,278,0,17,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
combsea01,1945,1455,5746,1186,1866,309,154,58,632,96,71,670,278,0,17,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
combsea01,1948,1455,5746,1186,1866,309,154,58,632,96,71,670,278,0,17,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
combsea01,1949,1455,5746,1186,1866,309,154,58,632,96,71,670,278,0,17,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
combsea01,1950,1455,5746,1186,1866,309,154,58,632,96,71,670,278,0,17,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
combsea01,1952,1455,5746,1186,1866,309,154,58,632,96,71,670,278,0,17,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
combsea01,1953,1455,5746,1186,1866,309,154,58,632,96,71,670,278,0,17,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
combsea01,1955,1455,5746,1186,1866,309,154,58,632,96,71,670,278,0,17,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
combsea01,1956,1455,5746,1186,1866,309,154,58,632,96,71,670,278,0,17,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
combsea01,1958,1455,5746,1186,1866,309,154,58,632,96,71,670,278,0,17,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
combsea01,1960,1455,5746,1186,1866,309,154,58,632,96,71,670,278,0,17,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
combsea01,1962,1455,5746,1186,1866,309,154,58,632,96,71,670,278,0,17,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
combsea01,1970,1455,5746,1186,1866,309,154,58,632,96,71,670,278,0,17,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1
comisch01,1936,1390,5796,994,1530,206,68,29,883,419,0,197,84,0,42,0,1,4,1,1,0,0,37,13,1,0,3,6,0,0.75,0,0,0,0,17,2,9,0
comisch01,1939,1390,5796,994,1530,206,68,29,883,419,0,197,84,0,42,0,1,4,1,1,0,0,37,13,1,0,3,6,0,0.75,0,0,0,0,17,2,9,1
conceda01,1994,2488,8723,993,2326,389,48,101,950,321,109,736,1186,93,21,0,0,1,0,0,0,0,4,2,0,0,0,1,0.33,0,0,0,0,0,6,1,0,0
conceda01,1995,2488,8723,993,2326,389,48,101,950,321,109,736,1186,93,21,0,0,1,0,0,0,0,4,2,0,0,0,1,0.33,0,0,0,0,0,6,1,0,0
conceda01,1996,2488,8723,993,2326,389,48,101,950,321,109,736,1186,93,21,0,0,1,0,0,0,0,4,2,0,0,0,1,0.33,0,0,0,0,0,6,1,0,0
conceda01,1997,2488,8723,993,2326,389,48,101,950,321,109,736,1186,93,21,0,0,1,0,0,0,0,4,2,0,0,0,1,0.33,0,0,0,0,0,6,1,0,0
conceda01,1998,2488,8723,993,2326,389,48,101,950,321,109,736,1186,93,21,0,0,1,0,0,0,0,4,2,0,0,0,1,0.33,0,0,0,0,0,6,1,0,0
conceda01,1999,2488,8723,993,2326,389,48,101,950,321,109,736,1186,93,21,0,0,1,0,0,0,0,4,2,0,0,0,1,0.33,0,0,0,0,0,6,1,0,0
conceda01,2000,2488,8723,993,2326,389,48,101,950,321,109,736,1186,93,21,0,0,1,0,0,0,0,4,2,0,0,0,1,0.33,0,0,0,0,0,6,1,0,0
conceda01,2001,2488,8723,993,2326,389,48,101,950,321,109,736,1186,93,21,0,0,1,0,0,0,0,4,2,0,0,0,1,0.33,0,0,0,0,0,6,1,0,0
conceda01,2002,2488,8723,993,2326,389,48,101,950,321,109,736,1186,93,21,0,0,1,0,0,0,0,4,2,0,0,0,1,0.33,0,0,0,0,0,6,1,0,0
conceda01,2003,2488,8723,993,2326,389,48,101,950,321,109,736,1186,93,21,0,0,1,0,0,0,0,4,2,0,0,0,1,0.33,0,0,0,0,0,6,1,0,0
conceda01,2004,2488,8723,993,2326,389,48,101,950,321,109,736,1186,93,21,0,0,1,0,0,0,0,4,2,0,0,0,1,0.33,0,0,0,0,0,6,1,0,0
conceda01,2005,2488,8723,993,2326,389,48,101,950,321,109,736,1186,93,21,0,0,1,0,0,0,0,4,2,0,0,0,1,0.33,0,0,0,0,0,6,1,0,0
